,Repository,LOC,LLOC,SLOC,Comments,Single Comments,Multi,Blank,(C%L),(C%S),(C+M%L)
6837,BEV-Attack,1,1,1,0,0,0,0,0%,0%,0%
6838,BEV-Attack,97,55,73,2,2,0,22,2%,3%,2%
6839,BEV-Attack,5,5,5,0,0,0,0,0%,0%,0%
6840,BEV-Attack,3,2,2,0,0,0,1,0%,0%,0%
6841,BEV-Attack,173,96,87,5,5,43,38,3%,6%,28%
6842,BEV-Attack,243,154,174,4,4,40,25,2%,2%,18%
6843,BEV-Attack,6,5,5,0,0,0,1,0%,0%,0%
6844,BEV-Attack,881,409,532,36,37,206,106,4%,7%,27%
6845,BEV-Attack,751,428,495,52,50,93,113,7%,11%,19%
6846,BEV-Attack,72,29,27,0,0,25,20,0%,0%,35%
6847,BEV-Attack,3,2,2,0,0,0,1,0%,0%,0%
6848,BEV-Attack,2,2,2,0,0,0,0,0%,0%,0%
6849,BEV-Attack,3,2,2,0,0,0,1,0%,0%,0%
6850,BEV-Attack,735,385,489,47,46,144,56,6%,10%,26%
6851,BEV-Attack,3,2,2,0,0,0,1,0%,0%,0%
6852,BEV-Attack,234,114,152,11,17,45,20,5%,7%,24%
6853,BEV-Attack,53,55,40,4,4,0,9,8%,10%,8%
6854,BEV-Attack,6,4,4,0,0,0,2,0%,0%,0%
6855,BEV-Attack,3,2,2,0,0,0,1,0%,0%,0%
6856,BEV-Attack,128,64,74,4,4,32,18,3%,5%,28%
6857,BEV-Attack,119,75,75,5,5,12,27,4%,7%,14%
6858,BEV-Attack,3,2,2,0,0,0,1,0%,0%,0%
6859,BEV-Attack,6,5,5,0,0,0,1,0%,0%,0%
6860,BEV-Attack,18,9,10,0,1,0,7,0%,0%,0%
6861,BEV-Attack,134,79,86,8,6,21,21,6%,9%,22%
6862,BEV-Attack,903,521,537,87,68,153,145,10%,16%,27%
6863,BEV-Attack,31,22,21,0,0,2,8,0%,0%,6%
6864,BEV-Attack,18,8,13,5,5,0,0,28%,38%,28%
6865,BEV-Attack,136,11,115,20,20,0,1,15%,17%,15%
6866,BEV-Attack,143,12,129,13,10,0,4,9%,10%,9%
6867,BEV-Attack,114,10,108,4,3,0,3,4%,4%,4%
6868,BEV-Attack,142,11,121,22,20,0,1,15%,18%,15%
6869,BEV-Attack,110,10,105,4,4,0,1,4%,4%,4%
6870,BEV-Attack,128,8,123,5,3,0,2,4%,4%,4%
6871,BEV-Attack,132,9,126,6,4,0,2,5%,5%,5%
6872,BEV-Attack,138,12,126,10,8,0,4,7%,8%,7%
6873,BEV-Attack,136,11,115,20,20,0,1,15%,17%,15%
6874,BEV-Attack,107,8,103,4,2,0,2,4%,4%,4%
6875,BEV-Attack,48,7,48,0,0,0,0,0%,0%,0%
6876,BEV-Attack,145,12,131,13,10,0,4,9%,10%,9%
6877,BEV-Attack,140,12,128,10,8,0,4,7%,8%,7%
6878,BEV-Attack,59,8,59,0,0,0,0,0%,0%,0%
6879,BEV-Attack,139,11,133,8,4,0,2,6%,6%,6%
6880,BEV-Attack,142,11,121,22,20,0,1,15%,18%,15%
6881,BEV-Attack,83,3,83,1,0,0,0,1%,1%,1%
6882,BEV-Attack,7,2,6,0,0,0,1,0%,0%,0%
6883,BEV-Attack,108,1,107,1,0,0,1,1%,1%,1%
6884,BEV-Attack,89,2,88,4,0,0,1,4%,5%,4%
6885,BEV-Attack,77,1,77,1,0,0,0,1%,1%,1%
6886,BEV-Attack,22,2,16,6,5,0,1,27%,38%,27%
6887,BEV-Attack,108,2,103,13,5,0,0,12%,13%,12%
6888,BEV-Attack,100,2,95,13,5,0,0,13%,14%,13%
6889,BEV-Attack,96,2,91,9,5,0,0,9%,10%,9%
6890,BEV-Attack,76,1,76,9,0,0,0,12%,12%,12%
6891,BEV-Attack,71,1,71,1,0,0,0,1%,1%,1%
6892,BEV-Attack,55,2,54,8,1,0,0,15%,15%,15%
6893,BEV-Attack,49,1,48,9,1,0,0,18%,19%,18%
6894,BEV-Attack,83,3,83,1,0,0,0,1%,1%,1%
6895,BEV-Attack,341,4,338,1,0,0,3,0%,0%,0%
6896,BEV-Attack,28,2,26,2,1,0,1,7%,8%,7%
6897,BEV-Attack,201,3,199,10,1,0,1,5%,5%,5%
6898,BEV-Attack,22,2,16,6,5,0,1,27%,38%,27%
6899,BEV-Attack,35,1,34,4,1,0,0,11%,12%,11%
6900,BEV-Attack,93,2,92,6,0,0,1,6%,7%,6%
6901,BEV-Attack,200,1,199,2,1,0,0,1%,1%,1%
6902,BEV-Attack,73,1,73,1,0,0,0,1%,1%,1%
6903,BEV-Attack,124,1,123,2,1,0,0,2%,2%,2%
6904,BEV-Attack,20,6,15,4,2,0,3,20%,27%,20%
6905,BEV-Attack,9,5,5,3,3,0,1,33%,60%,33%
6906,BEV-Attack,11,4,9,2,2,0,0,18%,22%,18%
6907,BEV-Attack,14,5,10,4,4,0,0,29%,40%,29%
6908,BEV-Attack,9,5,5,5,4,0,0,56%,100%,56%
6909,BEV-Attack,31,6,16,14,14,0,1,45%,88%,45%
6910,BEV-Attack,9,5,5,3,3,0,1,33%,60%,33%
6911,BEV-Attack,9,5,5,3,3,0,1,33%,60%,33%
6912,BEV-Attack,24,5,15,8,8,0,1,33%,53%,33%
6913,BEV-Attack,383,38,344,27,16,0,23,7%,8%,7%
6914,BEV-Attack,302,34,257,37,26,0,19,12%,14%,12%
6915,BEV-Attack,273,31,243,27,18,0,12,10%,11%,10%
6916,BEV-Attack,235,19,163,71,62,0,10,30%,44%,30%
6917,BEV-Attack,289,31,214,69,59,0,16,24%,32%,24%
6918,BEV-Attack,213,17,155,64,54,0,4,30%,41%,30%
6919,BEV-Attack,378,35,340,25,16,0,22,7%,7%,7%
6920,BEV-Attack,244,23,218,18,10,0,16,7%,8%,7%
6921,BEV-Attack,320,34,255,50,42,0,23,16%,20%,16%
6922,BEV-Attack,279,30,216,48,41,0,22,17%,22%,17%
6923,BEV-Attack,304,34,252,32,25,0,27,11%,13%,11%
6924,BEV-Attack,303,34,252,32,25,0,26,11%,13%,11%
6925,BEV-Attack,300,34,258,33,23,0,19,11%,13%,11%
6926,BEV-Attack,259,23,233,18,10,0,16,7%,8%,7%
6927,BEV-Attack,318,34,255,50,42,0,21,16%,20%,16%
6928,BEV-Attack,279,30,216,48,41,0,22,17%,22%,17%
6929,BEV-Attack,244,29,231,13,4,0,9,5%,6%,5%
6930,BEV-Attack,243,29,229,11,4,0,10,5%,5%,5%
6931,BEV-Attack,261,29,226,31,24,0,11,12%,14%,12%
6932,BEV-Attack,241,29,207,30,24,0,10,12%,14%,12%
6933,BEV-Attack,263,29,227,30,24,0,12,11%,13%,11%
6934,BEV-Attack,259,29,222,28,24,0,13,11%,13%,11%
6935,BEV-Attack,112,12,92,13,10,0,10,12%,14%,12%
6936,BEV-Attack,136,11,115,20,20,0,1,15%,17%,15%
6937,BEV-Attack,141,11,120,22,20,0,1,16%,18%,16%
6938,BEV-Attack,5,2,2,1,1,0,2,20%,50%,20%
6939,BEV-Attack,274,23,247,18,10,0,17,7%,7%,7%
6940,BEV-Attack,286,22,258,18,10,0,18,6%,7%,6%
6941,BEV-Attack,75,12,71,3,3,0,1,4%,4%,4%
6942,BEV-Attack,8,4,6,2,2,0,0,25%,33%,25%
6943,BEV-Attack,270,31,235,17,12,0,23,6%,7%,6%
6944,BEV-Attack,257,32,235,11,5,0,17,4%,5%,4%
6945,BEV-Attack,268,32,239,20,12,0,17,7%,8%,7%
6946,BEV-Attack,272,33,237,17,12,0,23,6%,7%,6%
6947,BEV-Attack,299,23,281,10,5,0,13,3%,4%,3%
6948,BEV-Attack,295,23,275,10,5,0,15,3%,4%,3%
6949,BEV-Attack,225,24,208,8,4,0,13,4%,4%,4%
6950,BEV-Attack,228,24,211,8,4,0,13,4%,4%,4%
6951,BEV-Attack,235,25,217,8,4,0,14,3%,4%,3%
6952,BEV-Attack,5,2,2,1,1,0,2,20%,50%,20%
6953,BEV-Attack,244,23,218,18,10,0,16,7%,8%,7%
6954,BEV-Attack,257,22,230,18,10,0,17,7%,8%,7%
6955,BEV-Attack,7,2,4,1,1,0,2,14%,25%,14%
6956,BEV-Attack,107,13,103,12,3,0,1,11%,12%,11%
6957,BEV-Attack,9,3,4,2,2,0,3,22%,50%,22%
6958,BEV-Attack,259,23,233,18,10,0,16,7%,8%,7%
6959,BEV-Attack,285,23,259,18,10,0,16,6%,7%,6%
6960,Driver-Behavioral-Cloning,51,39,38,5,5,0,8,10%,13%,10%
6961,Driver-Behavioral-Cloning,73,54,56,2,4,0,13,3%,4%,3%
6962,Driver-Behavioral-Cloning,100,86,77,2,9,0,14,2%,3%,2%
6963,Driver-Behavioral-Cloning,144,91,104,13,13,0,27,9%,12%,9%
6964,Driver-Behavioral-Cloning,43,22,31,2,2,0,10,5%,6%,5%
6965,autonomous-cars-vehicle-detection,66,42,48,0,0,0,18,0%,0%,0%
6966,autonomous-cars-vehicle-detection,100,76,75,1,1,0,24,1%,1%,1%
6967,autonomous-cars-vehicle-detection,99,52,51,1,1,26,21,1%,2%,27%
6968,autonomous-cars-vehicle-detection,121,95,95,6,6,0,20,5%,6%,5%
6969,autonomous-cars-vehicle-detection,19,17,17,2,1,0,1,11%,12%,11%
6970,autonomous-cars-vehicle-detection,333,181,187,59,59,46,41,18%,32%,32%
6971,autonomous-cars-vehicle-detection,64,24,21,3,3,24,16,5%,14%,42%
6972,autonomous-cars-vehicle-detection,126,87,87,20,20,0,19,16%,23%,16%
6973,csg,1861,1475,1601,205,101,11,148,11%,13%,12%
6974,csg,43,30,29,5,3,0,11,12%,17%,12%
6975,csg,1541,1191,1274,176,100,5,162,11%,14%,12%
6976,csg,684,566,563,53,38,6,77,8%,9%,9%
6977,csg,1344,1025,1103,177,95,23,123,13%,16%,15%
6978,csg,387,212,213,95,90,10,74,25%,45%,27%
6979,csg,388,212,213,96,91,10,74,25%,45%,27%
6980,csg,424,225,225,90,85,32,82,21%,40%,29%
6981,csg,67,26,25,11,11,7,24,16%,44%,27%
6982,csg,432,222,221,90,85,42,84,21%,41%,31%
6983,csg,1709,573,450,5,5,771,483,0%,1%,45%
6984,csg,179,136,116,0,0,40,23,0%,0%,22%
6985,csg,2620,843,656,14,14,1145,805,1%,2%,44%
6986,csg,11,9,9,1,1,0,1,9%,11%,9%
6987,csg,2548,819,646,6,6,1125,771,0%,1%,44%
6988,csg,821,249,208,0,0,380,233,0%,0%,46%
6989,csg,170,67,57,1,1,64,48,1%,2%,38%
6990,csg,831,297,244,10,10,348,229,1%,4%,43%
6991,csg,920,276,219,5,5,405,291,1%,2%,45%
6992,csg,98,37,46,0,0,28,24,0%,0%,29%
6993,csg,368,309,299,35,16,10,43,10%,12%,12%
6994,csg,0,0,0,0,0,0,0,0%,0%,0%
6995,csg,47,36,33,9,8,0,6,19%,27%,19%
6996,csg,140,100,85,31,25,6,24,22%,36%,26%
6997,csg,79,68,66,0,0,0,13,0%,0%,0%
6998,csg,0,0,0,0,0,0,0,0%,0%,0%
6999,csg,44,37,37,3,2,0,5,7%,8%,7%
7000,csg,237,204,191,27,9,11,26,11%,14%,16%
7001,csg,0,0,0,0,0,0,0,0%,0%,0%
7002,csg,772,520,467,64,63,115,127,8%,14%,23%
7003,csg,121,111,90,10,11,3,17,8%,11%,11%
7004,csg,144,91,105,22,16,3,20,15%,21%,17%
7005,csg,520,251,287,90,90,66,77,17%,31%,30%
7006,csg,935,528,460,116,118,214,143,12%,25%,35%
7007,csg,168,52,52,72,70,11,35,43%,138%,49%
7008,csg,0,0,0,0,0,0,0,0%,0%,0%
7009,csg,445,259,275,47,46,68,56,11%,17%,26%
7010,csg,2576,1186,1332,466,453,432,359,18%,35%,35%
7011,csg,735,425,350,92,94,164,127,13%,26%,35%
7012,csg,236,65,68,115,113,11,44,49%,169%,53%
7013,csg,4320,1937,2269,782,752,721,578,18%,34%,35%
7014,csg,221,156,150,22,16,29,26,10%,15%,23%
7015,csg,60,46,47,4,4,0,9,7%,9%,7%
7016,csg,322,258,259,30,24,3,36,9%,12%,10%
7017,csg,218,187,180,27,15,0,23,12%,15%,12%
7018,csg,219,191,192,8,4,0,23,4%,4%,4%
7019,csg,0,0,0,0,0,0,0,0%,0%,0%
7020,csg,496,395,411,57,35,0,50,11%,14%,11%
7021,csg,148,112,110,30,14,0,24,20%,27%,20%
7022,csg,209,156,151,57,33,2,23,27%,38%,28%
7023,csg,267,201,219,35,11,0,37,13%,16%,13%
7024,csg,80,60,60,14,10,0,10,18%,23%,18%
7025,csg,186,106,106,25,17,43,20,13%,24%,37%
7026,csg,40,31,31,3,2,0,7,8%,10%,8%
7027,csg,0,0,0,0,0,0,0,0%,0%,0%
7028,csg,476,402,397,72,38,5,36,15%,18%,16%
7029,csg,103,33,29,15,4,58,12,15%,52%,71%
7030,csg,18,10,12,1,0,0,6,6%,8%,6%
7031,csg,0,0,0,0,0,0,0,0%,0%,0%
7032,csg,109,70,69,1,0,18,22,1%,1%,17%
7033,csg,66,62,53,2,1,0,12,3%,4%,3%
7034,csg,411,276,260,48,43,50,58,12%,18%,24%
7035,csg,53,37,37,1,1,0,15,2%,3%,2%
7036,csg,277,80,113,5,5,111,48,2%,4%,42%
7037,csg,97,74,72,5,3,0,22,5%,7%,5%
7038,csg,337,285,261,50,18,0,58,15%,19%,15%
7039,csg,0,0,0,0,0,0,0,0%,0%,0%
7040,csg,292,241,225,33,12,0,55,11%,15%,11%
7041,csg,28,12,22,1,1,0,5,4%,5%,4%
7042,csg,55,36,36,21,15,0,4,38%,58%,38%
7043,csg,99,68,77,16,10,0,12,16%,21%,16%
7044,csg,25,9,9,14,14,0,2,56%,156%,56%
7045,csg,191,128,121,47,47,0,23,25%,39%,25%
7046,csg,85,50,49,20,20,0,16,24%,41%,24%
7047,csg,77,54,63,16,5,0,9,21%,25%,21%
7048,csg,295,122,113,1,1,131,50,0%,1%,45%
7049,csg,333,167,162,129,128,7,36,39%,80%,41%
7050,csg,212,150,166,19,14,0,32,9%,11%,9%
7051,csg,0,0,0,0,0,0,0,0%,0%,0%
7052,csg,103,79,80,4,4,0,19,4%,5%,4%
7053,csg,65,46,46,21,15,0,4,32%,46%,32%
7054,csg,20,18,18,0,0,0,2,0%,0%,0%
7055,csg,0,0,0,0,0,0,0,0%,0%,0%
7056,csg,190,128,121,47,47,0,22,25%,39%,25%
7057,csg,101,77,77,10,10,0,14,10%,13%,10%
7058,csg,40,33,34,4,1,0,5,10%,12%,10%
7059,csg,258,38,37,3,3,188,30,1%,8%,74%
7060,csg,352,274,270,35,31,7,44,10%,13%,12%
7061,csg,127,84,83,0,0,3,41,0%,0%,2%
7062,csg,0,0,0,0,0,0,0,0%,0%,0%
7063,csg,568,375,365,35,25,54,124,6%,10%,16%
7064,csg,705,592,587,53,38,6,74,8%,9%,8%
7065,csg,740,624,620,77,53,0,67,10%,12%,10%
7066,csg,142,111,116,20,11,0,15,14%,17%,14%
7067,csg,315,201,207,50,41,0,67,16%,24%,16%
7068,csg,204,155,149,16,11,0,44,8%,11%,8%
7069,csg,37,18,18,13,13,0,6,35%,72%,35%
7070,csg,95,85,86,1,1,0,8,1%,1%,1%
7071,csg,412,295,285,66,63,0,64,16%,23%,16%
7072,csg,0,0,0,0,0,0,0,0%,0%,0%
7073,csg,92,79,79,0,0,0,13,0%,0%,0%
7074,csg,132,101,101,16,16,0,15,12%,16%,12%
7075,csg,398,250,268,74,63,0,67,19%,28%,19%
7076,csg,133,68,77,31,31,0,25,23%,40%,23%
7077,csg,61,48,48,16,8,0,5,26%,33%,26%
7078,feature_monocular_slam,128,98,99,1,1,0,28,1%,1%,1%
7079,feature_monocular_slam,12,11,11,0,0,0,1,0%,0%,0%
7080,feature_monocular_slam,22,17,17,0,0,0,5,0%,0%,0%
7081,feature_monocular_slam,121,79,90,2,2,0,29,2%,2%,2%
7082,feature_monocular_slam,117,83,86,2,2,4,25,2%,2%,5%
7083,feature_monocular_slam,47,16,32,0,0,3,12,0%,0%,6%
7084,feature_monocular_slam,41,25,26,2,2,0,13,5%,8%,5%
7085,feature_monocular_slam,122,85,90,5,3,0,29,4%,6%,4%
7086,feature_monocular_slam,124,85,93,3,2,0,29,2%,3%,2%
7087,feature_monocular_slam,144,88,93,5,5,8,38,3%,5%,9%
7088,feature_monocular_slam,96,60,63,6,6,0,27,6%,10%,6%
7089,feature_monocular_slam,121,86,91,2,2,0,28,2%,2%,2%
7090,feature_monocular_slam,138,97,104,3,2,0,32,2%,3%,2%
7091,feature_monocular_slam,424,254,257,49,49,0,118,12%,19%,12%
7092,feature_monocular_slam,42,30,26,1,1,0,15,2%,4%,2%
7093,feature_monocular_slam,108,20,92,4,5,0,11,4%,4%,4%
7094,feature_monocular_slam,304,188,252,10,10,0,42,3%,4%,3%
7095,feature_monocular_slam,38,24,24,4,4,0,10,11%,17%,11%
7096,feature_monocular_slam,2,2,2,0,0,0,0,0%,0%,0%
7097,feature_monocular_slam,11,8,9,1,0,0,2,9%,11%,9%
7098,feature_monocular_slam,37,22,26,1,1,0,10,3%,4%,3%
7099,feature_monocular_slam,183,140,137,7,5,0,41,4%,5%,4%
7100,feature_monocular_slam,476,300,358,20,20,4,94,4%,6%,5%
7101,feature_monocular_slam,158,122,114,3,4,0,40,2%,3%,2%
7102,feature_monocular_slam,196,121,174,4,1,0,21,2%,2%,2%
7103,feature_monocular_slam,101,53,53,14,14,0,34,14%,26%,14%
7104,feature_monocular_slam,241,160,157,4,14,15,55,2%,3%,8%
7105,feature_monocular_slam,107,78,75,1,2,0,30,1%,1%,1%
7106,feature_monocular_slam,240,147,185,2,4,0,51,1%,1%,1%
7107,feature_monocular_slam,235,145,167,3,9,0,59,1%,2%,1%
7108,feature_monocular_slam,38,16,16,10,10,0,12,26%,62%,26%
7109,feature_monocular_slam,226,155,153,11,15,5,53,5%,7%,7%
7110,feature_monocular_slam,220,171,171,21,11,0,38,10%,12%,10%
7111,feature_monocular_slam,402,289,311,10,11,0,80,2%,3%,2%
7112,feature_monocular_slam,322,231,236,22,20,2,64,7%,9%,7%
7113,feature_monocular_slam,39,29,29,0,0,0,10,0%,0%,0%
7114,feature_monocular_slam,681,520,519,47,31,9,122,7%,9%,8%
7115,feature_monocular_slam,144,93,93,13,14,0,37,9%,14%,9%
7116,feature_monocular_slam,459,279,354,14,12,7,86,3%,4%,5%
7117,feature_monocular_slam,203,161,161,4,4,0,38,2%,2%,2%
7118,feature_monocular_slam,106,83,88,1,2,0,16,1%,1%,1%
7119,feature_monocular_slam,107,68,85,6,2,0,20,6%,7%,6%
7120,feature_monocular_slam,36,29,29,2,0,0,7,6%,7%,6%
7121,feature_monocular_slam,112,76,71,19,14,2,25,17%,27%,19%
7122,feature_monocular_slam,4,2,2,2,1,0,1,50%,100%,50%
7123,feature_monocular_slam,200,132,132,5,10,6,52,2%,4%,6%
7124,feature_monocular_slam,298,163,237,0,0,0,61,0%,0%,0%
7125,feature_monocular_slam,46,31,35,3,0,0,11,7%,9%,7%
7126,feature_monocular_slam,371,252,275,17,16,9,71,5%,6%,7%
7127,feature_monocular_slam,187,133,161,5,2,0,24,3%,3%,3%
7128,feature_monocular_slam,83,62,61,6,5,0,17,7%,10%,7%
7129,feature_monocular_slam,72,54,52,2,4,0,16,3%,4%,3%
7130,feature_monocular_slam,349,252,248,12,15,2,84,3%,5%,4%
7131,feature_monocular_slam,17,12,12,0,0,0,5,0%,0%,0%
7132,feature_monocular_slam,121,89,88,9,9,0,24,7%,10%,7%
7133,feature_monocular_slam,9,6,6,0,0,0,3,0%,0%,0%
7134,feature_monocular_slam,5,4,4,0,0,0,1,0%,0%,0%
7135,feature_monocular_slam,88,71,75,2,0,0,13,2%,3%,2%
7136,feature_monocular_slam,332,55,78,179,172,0,82,54%,229%,54%
7137,AutoTruckX,47,32,32,11,7,0,8,23%,34%,23%
7138,AutoTruckX,217,73,130,64,14,17,56,29%,49%,37%
7139,AutoTruckX,82,54,53,10,10,3,16,12%,19%,16%
7140,AutoTruckX,97,74,75,5,4,0,18,5%,7%,5%
7141,AutoTruckX,198,134,143,20,17,6,32,10%,14%,13%
7142,AutoTruckX,140,95,94,10,9,0,37,7%,11%,7%
7143,AutoTruckX,138,101,105,5,3,5,25,4%,5%,7%
7144,AutoTruckX,37,24,24,11,9,0,4,30%,46%,30%
7145,AutoTruckX,181,140,140,6,5,0,36,3%,4%,3%
7146,AutoTruckX,217,150,160,21,20,0,37,10%,13%,10%
7147,AutoTruckX,68,39,45,0,0,9,14,0%,0%,13%
7148,AutoTruckX,112,72,73,11,11,0,28,10%,15%,10%
7149,AutoTruckX,40,23,27,3,2,0,11,8%,11%,8%
7150,AutoTruckX,64,47,51,3,1,0,12,5%,6%,5%
7151,AutoTruckX,91,26,63,5,5,9,14,5%,8%,15%
7152,AutoTruckX,148,103,113,9,3,0,32,6%,8%,6%
7153,AutoTruckX,164,102,118,8,8,2,36,5%,7%,6%
7154,AutoTruckX,121,65,75,15,14,9,23,12%,20%,20%
7155,AutoTruckX,42,28,26,5,5,0,11,12%,19%,12%
7156,AutoTruckX,349,166,269,39,17,9,54,11%,14%,14%
7157,Autonomous-Vehicle,32,26,25,2,2,0,5,6%,8%,6%
7158,Autonomous-Vehicle,60,41,35,15,15,0,10,25%,43%,25%
7159,Autonomous-Vehicle,57,35,33,14,13,0,11,25%,42%,25%
7160,Autonomous-Vehicle,91,49,49,14,13,0,29,15%,29%,15%
7161,Autonomous-Vehicle,56,39,38,5,5,0,13,9%,13%,9%
7162,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,64,28,28,32,29,0,7,50%,114%,50%
7163,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,171,108,107,34,33,8,23,20%,32%,25%
7164,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,59,34,34,22,18,0,7,37%,65%,37%
7165,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,13,12,12,0,0,0,1,0%,0%,0%
7166,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,62,33,34,23,21,0,7,37%,68%,37%
7167,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,63,38,38,20,20,0,5,32%,53%,32%
7168,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,38,31,31,3,3,0,4,8%,10%,8%
7169,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,28,15,15,7,7,0,6,25%,47%,25%
7170,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,16,14,14,3,0,0,2,19%,21%,19%
7171,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,13,12,12,0,0,0,1,0%,0%,0%
7172,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,13,9,9,2,2,0,2,15%,22%,15%
7173,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,13,10,10,0,0,0,3,0%,0%,0%
7174,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,53,27,27,24,24,0,2,45%,89%,45%
7175,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,17,12,12,1,1,0,4,6%,8%,6%
7176,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,39,31,31,9,3,0,5,23%,29%,23%
7177,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,19,16,16,1,1,0,2,5%,6%,5%
7178,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,6,4,4,0,0,0,2,0%,0%,0%
7179,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,3,2,2,0,0,0,1,0%,0%,0%
7180,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,14,9,9,4,3,0,2,29%,44%,29%
7181,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,20,13,12,0,0,8,0,0%,0%,40%
7182,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,22,13,12,0,0,8,2,0%,0%,36%
7183,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,63,51,51,7,4,0,8,11%,14%,11%
7184,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,215,72,72,114,108,0,35,53%,158%,53%
7185,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,163,93,92,52,45,8,18,32%,57%,37%
7186,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,5,3,3,1,0,0,2,20%,33%,20%
7187,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,18,14,14,1,1,0,3,6%,7%,6%
7188,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,21,13,13,5,3,0,5,24%,38%,24%
7189,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,31,24,24,7,4,0,3,23%,29%,23%
7190,pylot,279,141,227,9,9,0,43,3%,4%,3%
7191,pylot,274,134,226,11,10,0,38,4%,5%,4%
7192,pylot,46,2,45,3,0,0,1,7%,7%,7%
7193,pylot,321,137,267,14,14,0,40,4%,5%,4%
7194,pylot,532,194,390,31,32,15,95,6%,8%,9%
7195,pylot,0,0,0,0,0,0,0,0%,0%,0%
7196,pylot,993,345,798,5,5,63,127,1%,1%,7%
7197,pylot,1081,480,477,22,36,363,205,2%,5%,36%
7198,pylot,619,200,349,16,16,190,64,3%,5%,33%
7199,pylot,67,30,38,0,1,18,10,0%,0%,27%
7200,pylot,65,31,33,2,3,18,11,3%,6%,31%
7201,pylot,66,31,33,1,2,21,10,2%,3%,33%
7202,pylot,0,0,0,0,0,0,0,0%,0%,0%
7203,pylot,62,29,32,1,2,18,10,2%,3%,31%
7204,pylot,54,25,26,0,2,18,8,0%,0%,33%
7205,pylot,58,25,27,1,2,21,8,2%,4%,38%
7206,pylot,64,30,35,0,1,18,10,0%,0%,28%
7207,pylot,65,30,36,0,1,18,10,0%,0%,28%
7208,pylot,270,133,190,26,27,17,36,10%,14%,16%
7209,pylot,179,66,89,10,10,49,31,6%,11%,33%
7210,pylot,110,49,75,11,10,6,19,10%,15%,15%
7211,pylot,122,52,72,8,8,23,19,7%,11%,25%
7212,pylot,178,82,114,23,23,21,20,13%,20%,25%
7213,pylot,130,53,73,13,13,23,21,10%,18%,28%
7214,pylot,95,36,47,10,10,21,17,11%,21%,33%
7215,pylot,0,0,0,0,0,0,0,0%,0%,0%
7216,pylot,178,82,117,20,21,21,19,11%,17%,23%
7217,pylot,202,111,135,22,22,6,39,11%,16%,14%
7218,pylot,678,194,246,26,34,287,111,4%,11%,46%
7219,pylot,73,44,46,0,0,14,13,0%,0%,19%
7220,pylot,111,47,58,11,11,21,21,10%,19%,29%
7221,pylot,74,44,45,0,0,14,15,0%,0%,19%
7222,pylot,81,48,51,3,5,10,15,4%,6%,16%
7223,pylot,218,104,153,15,14,15,36,7%,10%,14%
7224,pylot,18,6,15,1,1,0,2,6%,7%,6%
7225,pylot,115,53,70,6,7,21,17,5%,9%,23%
7226,pylot,0,0,0,0,0,0,0,0%,0%,0%
7227,pylot,50,27,27,4,5,7,11,8%,15%,22%
7228,pylot,26,10,10,0,0,10,6,0%,0%,38%
7229,pylot,204,113,140,18,19,24,21,9%,13%,21%
7230,pylot,258,137,178,12,12,44,24,5%,7%,22%
7231,pylot,147,71,86,20,13,29,19,14%,23%,33%
7232,pylot,42,24,27,5,6,3,6,12%,19%,19%
7233,pylot,443,229,336,41,42,31,34,9%,12%,16%
7234,pylot,213,139,151,13,19,19,24,6%,9%,15%
7235,pylot,16,9,14,1,0,0,2,6%,7%,6%
7236,pylot,267,136,187,25,27,30,23,9%,13%,21%
7237,pylot,0,0,0,0,0,0,0,0%,0%,0%
7238,pylot,70,38,53,8,9,0,8,11%,15%,11%
7239,pylot,52,22,35,0,0,7,10,0%,0%,13%
7240,pylot,90,41,57,6,6,17,10,7%,11%,26%
