,Repository,block_type,Classification
774,self-driving-car-using-ros,C,B
775,self-driving-car-using-ros,M,B
776,self-driving-car-using-ros,M,A
777,self-driving-car-using-ros,C,A
778,self-driving-car-using-ros,C,A
779,self-driving-car-using-ros,C,A
780,self-driving-car-using-ros,M,A
781,self-driving-car-using-ros,M,A
782,self-driving-car-using-ros,C,A
783,self-driving-car-using-ros,M,A
784,self-driving-car-using-ros,M,A
785,self-driving-car-using-ros,C,A
786,self-driving-car-using-ros,M,A
787,self-driving-car-using-ros,M,A
788,self-driving-car-using-ros,M,A
789,self-driving-car-using-ros,M,A
790,self-driving-car-using-ros,C,A
791,self-driving-car-using-ros,M,A
792,self-driving-car-using-ros,C,A
793,self-driving-car-using-ros,M,A
794,self-driving-car-using-ros,M,A
795,self-driving-car-using-ros,C,A
796,self-driving-car-using-ros,C,A
797,self-driving-car-using-ros,M,A
798,self-driving-car-using-ros,C,A
799,self-driving-car-using-ros,M,A
800,self-driving-car-using-ros,C,A
801,self-driving-car-using-ros,M,A
802,self-driving-car-using-ros,M,A
803,self-driving-car-using-ros,C,A
804,self-driving-car-using-ros,M,A
805,self-driving-car-using-ros,M,A
806,self-driving-car-using-ros,M,A
807,self-driving-car-using-ros,M,A
808,self-driving-car-using-ros,M,A
809,self-driving-car-using-ros,M,A
810,self-driving-car-using-ros,M,A
811,self-driving-car-using-ros,M,A
812,self-driving-car-using-ros,M,A
813,self-driving-car-using-ros,M,A
814,self-driving-car-using-ros,M,A
815,self-driving-car-using-ros,M,A
816,self-driving-car-using-ros,M,A
817,self-driving-car-using-ros,M,A
818,self-driving-car-using-ros,M,A
819,self-driving-car-using-ros,M,A
820,self-driving-car-using-ros,M,A
821,self-driving-car-using-ros,M,A
822,self-driving-car-using-ros,M,A
823,self-driving-car-using-ros,M,A
824,self-driving-car-using-ros,M,A
825,self-driving-car-using-ros,M,A
826,self-driving-car-using-ros,M,A
827,self-driving-car-using-ros,M,A
828,self-driving-car-using-ros,M,A
829,self-driving-car-using-ros,M,A
830,self-driving-car-using-ros,M,A
831,self-driving-car-using-ros,M,A
832,self-driving-car-using-ros,M,A
833,self-driving-car-using-ros,M,A
834,self-driving-car-using-ros,M,B
835,self-driving-car-using-ros,C,A
836,self-driving-car-using-ros,M,A
837,self-driving-car-using-ros,M,A
838,self-driving-car-using-ros,M,A
839,self-driving-car-using-ros,M,A
840,self-driving-car-using-ros,M,A
841,self-driving-car-using-ros,M,C
842,self-driving-car-using-ros,M,C
843,self-driving-car-using-ros,M,B
844,self-driving-car-using-ros,M,B
845,self-driving-car-using-ros,C,A
846,self-driving-car-using-ros,C,A
847,self-driving-car-using-ros,M,A
848,self-driving-car-using-ros,M,A
849,self-driving-car-using-ros,M,A
850,self-driving-car-using-ros,M,A
851,self-driving-car-using-ros,C,A
852,self-driving-car-using-ros,M,A
853,self-driving-car-using-ros,M,A
854,self-driving-car-using-ros,M,A
855,self-driving-car-using-ros,M,A
856,self-driving-car-using-ros,M,A
857,self-driving-car-using-ros,M,A
858,self-driving-car-using-ros,M,A
859,self-driving-car-using-ros,M,A
860,self-driving-car-using-ros,M,A
861,self-driving-car-using-ros,M,A
862,self-driving-car-using-ros,M,A
863,self-driving-car-using-ros,M,A
864,self-driving-car-using-ros,M,A
865,self-driving-car-using-ros,M,A
866,self-driving-car-using-ros,M,A
867,self-driving-car-using-ros,M,A
868,self-driving-car-using-ros,M,A
869,self-driving-car-using-ros,M,A
870,self-driving-car-using-ros,M,A
871,self-driving-car-using-ros,M,A
872,self-driving-car-using-ros,M,A
873,self-driving-car-using-ros,M,A
874,self-driving-car-using-ros,M,A
875,self-driving-car-using-ros,M,A
876,self-driving-car-using-ros,M,A
877,self-driving-car-using-ros,M,A
878,self-driving-car-using-ros,M,A
879,self-driving-car-using-ros,M,A
880,self-driving-car-using-ros,C,A
881,self-driving-car-using-ros,C,A
882,self-driving-car-using-ros,M,A
883,self-driving-car-using-ros,C,A
884,self-driving-car-using-ros,M,A
885,self-driving-car-using-ros,M,A
886,self-driving-car-using-ros,M,A
887,self-driving-car-using-ros,M,A
888,self-driving-car-using-ros,M,A
889,self-driving-car-using-ros,M,A
890,self-driving-car-using-ros,M,A
891,self-driving-car-using-ros,M,A
892,self-driving-car-using-ros,M,A
893,self-driving-car-using-ros,M,A
894,self-driving-car-using-ros,M,A
895,self-driving-car-using-ros,M,A
896,self-driving-car-using-ros,M,B
897,self-driving-car-using-ros,C,A
898,self-driving-car-using-ros,M,A
899,self-driving-car-using-ros,C,A
900,self-driving-car-using-ros,M,A
901,self-driving-car-using-ros,C,A
902,self-driving-car-using-ros,C,A
903,self-driving-car-using-ros,C,A
904,self-driving-car-using-ros,M,A
905,self-driving-car-using-ros,M,A
906,self-driving-car-using-ros,M,A
907,self-driving-car-using-ros,M,A
908,self-driving-car-using-ros,M,A
909,self-driving-car-using-ros,M,A
910,self-driving-car-using-ros,M,A
911,self-driving-car-using-ros,M,A
912,self-driving-car-using-ros,M,A
913,self-driving-car-using-ros,M,A
914,self-driving-car-using-ros,M,A
915,self-driving-car-using-ros,M,A
916,self-driving-car-using-ros,M,A
917,self-driving-car-using-ros,M,A
918,self-driving-car-using-ros,M,A
919,self-driving-car-using-ros,M,A
920,self-driving-car-using-ros,M,A
921,self-driving-car-using-ros,M,A
922,self-driving-car-using-ros,M,A
923,self-driving-car-using-ros,M,A
924,self-driving-car-using-ros,C,A
925,self-driving-car-using-ros,M,A
926,self-driving-car-using-ros,M,A
927,self-driving-car-using-ros,M,A
928,self-driving-car-using-ros,M,C
929,self-driving-car-using-ros,C,A
930,self-driving-car-using-ros,M,A
931,self-driving-car-using-ros,M,A
932,self-driving-car-using-ros,M,A
933,self-driving-car-using-ros,M,A
934,self-driving-car-using-ros,M,A
935,self-driving-car-using-ros,M,A
936,self-driving-car-using-ros,C,A
937,self-driving-car-using-ros,C,A
938,self-driving-car-using-ros,M,A
939,self-driving-car-using-ros,M,A
940,self-driving-car-using-ros,M,A
941,self-driving-car-using-ros,M,A
942,self-driving-car-using-ros,M,A
943,self-driving-car-using-ros,M,A
944,self-driving-car-using-ros,M,A
945,self-driving-car-using-ros,M,A
946,self-driving-car-using-ros,M,A
947,self-driving-car-using-ros,M,A
948,self-driving-car-using-ros,M,A
949,self-driving-car-using-ros,M,A
950,self-driving-car-using-ros,M,C
951,self-driving-car-using-ros,M,C
952,self-driving-car-using-ros,M,C
953,self-driving-car-using-ros,C,C
954,self-driving-car-using-ros,M,C
955,self-driving-car-using-ros,M,C
956,self-driving-car-using-ros,M,B
957,self-driving-car-using-ros,M,B
958,self-driving-car-using-ros,M,A
959,self-driving-car-using-ros,C,A
960,self-driving-car-using-ros,M,A
961,self-driving-car-using-ros,M,A
962,self-driving-car-using-ros,M,A
963,self-driving-car-using-ros,C,A
964,self-driving-car-using-ros,M,A
965,self-driving-car-using-ros,M,A
966,self-driving-car-using-ros,M,A
967,self-driving-car-using-ros,M,A
968,self-driving-car-using-ros,M,A
969,self-driving-car-using-ros,M,A
970,self-driving-car-using-ros,M,A
971,self-driving-car-using-ros,M,A
972,self-driving-car-using-ros,M,A
973,self-driving-car-using-ros,M,A
974,self-driving-car-using-ros,M,A
975,self-driving-car-using-ros,M,A
976,self-driving-car-using-ros,M,A
977,self-driving-car-using-ros,M,A
978,self-driving-car-using-ros,M,A
979,self-driving-car-using-ros,M,A
980,self-driving-car-using-ros,M,A
981,self-driving-car-using-ros,M,A
982,self-driving-car-using-ros,M,A
983,self-driving-car-using-ros,M,A
984,self-driving-car-using-ros,M,A
985,self-driving-car-using-ros,M,A
986,self-driving-car-using-ros,M,A
987,self-driving-car-using-ros,M,A
988,self-driving-car-using-ros,M,A
989,self-driving-car-using-ros,M,A
990,self-driving-car-using-ros,M,A
991,self-driving-car-using-ros,F,A
992,self-driving-car-using-ros,F,A
993,self-driving-car-using-ros,F,C
994,self-driving-car-using-ros,F,A
995,self-driving-car-using-ros,F,A
996,self-driving-car-using-ros,F,C
997,self-driving-car-using-ros,F,A
998,self-driving-car-using-ros,F,A
999,self-driving-car-using-ros,F,A
1000,self-driving-car-using-ros,F,A
1001,self-driving-car-using-ros,F,D
1002,self-driving-car-using-ros,F,C
1003,self-driving-car-using-ros,F,B
1004,self-driving-car-using-ros,F,B
1005,self-driving-car-using-ros,F,B
1006,self-driving-car-using-ros,F,A
1007,self-driving-car-using-ros,F,A
1008,self-driving-car-using-ros,F,A
1009,self-driving-car-using-ros,F,A
1010,self-driving-car-using-ros,F,A
1011,self-driving-car-using-ros,F,A
1012,self-driving-car-using-ros,F,A
1013,self-driving-car-using-ros,F,A
1014,self-driving-car-using-ros,F,A
1015,self-driving-car-using-ros,F,A
1016,self-driving-car-using-ros,F,C
1017,self-driving-car-using-ros,F,A
1018,self-driving-car-using-ros,M,D
1019,self-driving-car-using-ros,M,C
1020,self-driving-car-using-ros,M,C
1021,self-driving-car-using-ros,C,C
1022,self-driving-car-using-ros,M,C
1023,self-driving-car-using-ros,M,C
1024,self-driving-car-using-ros,M,C
1025,self-driving-car-using-ros,M,C
1026,self-driving-car-using-ros,M,C
1027,self-driving-car-using-ros,M,B
1028,self-driving-car-using-ros,M,B
1029,self-driving-car-using-ros,M,B
1030,self-driving-car-using-ros,C,B
1031,self-driving-car-using-ros,F,A
1032,self-driving-car-using-ros,C,A
1033,self-driving-car-using-ros,M,A
1034,self-driving-car-using-ros,M,A
1035,self-driving-car-using-ros,C,A
1036,self-driving-car-using-ros,M,A
1037,self-driving-car-using-ros,C,A
1038,self-driving-car-using-ros,M,A
1039,self-driving-car-using-ros,M,A
1040,self-driving-car-using-ros,M,A
1041,self-driving-car-using-ros,F,A
1042,self-driving-car-using-ros,F,A
1043,self-driving-car-using-ros,M,A
1044,self-driving-car-using-ros,M,A
1045,self-driving-car-using-ros,M,A
1046,self-driving-car-using-ros,M,A
1047,self-driving-car-using-ros,M,A
1048,self-driving-car-using-ros,M,A
1049,self-driving-car-using-ros,M,A
1050,self-driving-car-using-ros,M,A
1051,self-driving-car-using-ros,M,A
1052,self-driving-car-using-ros,M,A
1053,self-driving-car-using-ros,M,A
1054,self-driving-car-using-ros,M,A
1055,self-driving-car-using-ros,M,A
1056,self-driving-car-using-ros,F,D
1057,self-driving-car-using-ros,F,A
1058,self-driving-car-using-ros,F,A
1059,self-driving-car-using-ros,F,D
1060,self-driving-car-using-ros,F,A
1061,self-driving-car-using-ros,F,A
1062,self-driving-car-using-ros,F,A
1063,self-driving-car-using-ros,M,E
1064,self-driving-car-using-ros,F,C
1065,self-driving-car-using-ros,C,C
1066,self-driving-car-using-ros,F,C
1067,self-driving-car-using-ros,F,B
1068,self-driving-car-using-ros,F,A
1069,self-driving-car-using-ros,M,A
1070,self-driving-car-using-ros,F,A
1071,self-driving-car-using-ros,C,A
1072,self-driving-car-using-ros,M,A
1073,self-driving-car-using-ros,F,A
1074,self-driving-car-using-ros,F,A
1075,self-driving-car-using-ros,M,A
1076,self-driving-car-using-ros,M,A
1077,self-driving-car-using-ros,M,A
1078,self-driving-car-using-ros,F,B
1079,self-driving-car-using-ros,F,B
1080,self-driving-car-using-ros,F,B
1081,self-driving-car-using-ros,F,A
1082,self-driving-car-using-ros,F,A
1083,self-driving-car-using-ros,F,A
1084,self-driving-car-using-ros,F,A
1085,self-driving-car-using-ros,F,C
1086,self-driving-car-using-ros,M,C
1087,self-driving-car-using-ros,F,C
1088,self-driving-car-using-ros,M,B
1089,self-driving-car-using-ros,C,B
1090,self-driving-car-using-ros,M,B
1091,self-driving-car-using-ros,M,B
1092,self-driving-car-using-ros,M,B
1093,self-driving-car-using-ros,F,A
1094,self-driving-car-using-ros,F,A
1095,self-driving-car-using-ros,M,A
1096,self-driving-car-using-ros,C,A
1097,self-driving-car-using-ros,M,A
1098,self-driving-car-using-ros,M,A
1099,self-driving-car-using-ros,M,A
1100,self-driving-car-using-ros,C,A
1101,self-driving-car-using-ros,M,A
1102,self-driving-car-using-ros,F,A
1103,self-driving-car-using-ros,C,A
1104,self-driving-car-using-ros,M,A
1105,self-driving-car-using-ros,M,A
1106,self-driving-car-using-ros,M,A
1107,self-driving-car-using-ros,F,A
1108,self-driving-car-using-ros,F,A
1109,self-driving-car-using-ros,M,A
1110,self-driving-car-using-ros,M,A
1111,self-driving-car-using-ros,M,A
1112,self-driving-car-using-ros,M,A
1113,self-driving-car-using-ros,M,A
1114,self-driving-car-using-ros,M,A
1115,self-driving-car-using-ros,M,A
1116,self-driving-car-using-ros,M,A
1117,self-driving-car-using-ros,M,A
1118,self-driving-car-using-ros,F,C
1119,self-driving-car-using-ros,F,A
1120,self-driving-car-using-ros,F,A
1121,self-driving-car-using-ros,M,C
1122,self-driving-car-using-ros,C,A
1123,self-driving-car-using-ros,M,A
1124,self-driving-car-using-ros,F,A
1125,self-driving-car-using-ros,M,A
1126,self-driving-car-using-ros,M,A
1127,self-driving-car-using-ros,M,A
1128,self-driving-car-using-ros,M,A
1129,self-driving-car-using-ros,M,A
1130,self-driving-car-using-ros,F,C
1131,self-driving-car-using-ros,F,A
1132,self-driving-car-using-ros,F,A
1133,self-driving-car-using-ros,F,C
1134,self-driving-car-using-ros,F,A
1135,self-driving-car-using-ros,F,A
1136,self-driving-car-using-ros,F,A
1137,self-driving-car-using-ros,F,A
1138,self-driving-car-using-ros,F,A
1139,self-driving-car-using-ros,F,D
1140,self-driving-car-using-ros,F,C
1141,self-driving-car-using-ros,F,C
1142,self-driving-car-using-ros,F,C
1143,self-driving-car-using-ros,F,C
1144,self-driving-car-using-ros,F,C
1145,self-driving-car-using-ros,F,C
1146,self-driving-car-using-ros,F,C
1147,self-driving-car-using-ros,F,B
1148,self-driving-car-using-ros,F,B
1149,self-driving-car-using-ros,F,B
1150,self-driving-car-using-ros,F,B
1151,self-driving-car-using-ros,F,B
1152,self-driving-car-using-ros,F,B
1153,self-driving-car-using-ros,F,B
1154,self-driving-car-using-ros,F,B
1155,self-driving-car-using-ros,F,B
1156,self-driving-car-using-ros,F,B
1157,self-driving-car-using-ros,F,B
1158,self-driving-car-using-ros,F,B
1159,self-driving-car-using-ros,F,B
1160,self-driving-car-using-ros,F,A
1161,self-driving-car-using-ros,F,A
1162,self-driving-car-using-ros,F,A
1163,self-driving-car-using-ros,F,A
1164,self-driving-car-using-ros,F,A
1165,self-driving-car-using-ros,F,A
1166,self-driving-car-using-ros,F,A
1167,self-driving-car-using-ros,F,A
1168,self-driving-car-using-ros,F,A
1169,self-driving-car-using-ros,F,A
1170,self-driving-car-using-ros,F,A
1171,self-driving-car-using-ros,F,A
1172,self-driving-car-using-ros,F,A
1173,self-driving-car-using-ros,F,A
1174,self-driving-car-using-ros,F,A
1175,self-driving-car-using-ros,F,A
1176,self-driving-car-using-ros,F,A
1177,self-driving-car-using-ros,F,A
1178,self-driving-car-using-ros,F,A
1179,self-driving-car-using-ros,F,A
1180,self-driving-car-using-ros,C,A
1181,self-driving-car-using-ros,F,A
1182,self-driving-car-using-ros,F,A
1183,self-driving-car-using-ros,F,A
1184,self-driving-car-using-ros,F,A
1185,self-driving-car-using-ros,F,A
1186,self-driving-car-using-ros,F,A
1187,self-driving-car-using-ros,F,A
1188,self-driving-car-using-ros,F,A
1189,self-driving-car-using-ros,F,A
1190,self-driving-car-using-ros,F,A
1191,self-driving-car-using-ros,F,A
1192,self-driving-car-using-ros,F,A
1193,self-driving-car-using-ros,F,A
1194,self-driving-car-using-ros,F,A
1195,self-driving-car-using-ros,M,A
1196,self-driving-car-using-ros,F,A
1197,self-driving-car-using-ros,F,A
1198,self-driving-car-using-ros,F,A
1199,self-driving-car-using-ros,F,A
1200,self-driving-car-using-ros,F,A
1201,self-driving-car-using-ros,F,A
1202,self-driving-car-using-ros,F,A
1203,self-driving-car-using-ros,F,A
1204,self-driving-car-using-ros,F,A
1205,self-driving-car-using-ros,F,A
1206,self-driving-car-using-ros,F,A
1207,self-driving-car-using-ros,F,A
1208,self-driving-car-using-ros,F,A
1209,self-driving-car-using-ros,F,A
1210,self-driving-car-using-ros,F,A
1211,self-driving-car-using-ros,F,A
1212,self-driving-car-using-ros,F,A
1213,self-driving-car-using-ros,F,A
1214,self-driving-car-using-ros,F,A
1215,self-driving-car-using-ros,F,A
1216,self-driving-car-using-ros,F,A
1217,self-driving-car-using-ros,F,A
1218,self-driving-car-using-ros,F,A
1219,self-driving-car-using-ros,F,A
1220,self-driving-car-using-ros,F,A
1221,self-driving-car-using-ros,F,A
1222,self-driving-car-using-ros,F,A
1223,self-driving-car-using-ros,M,A
1224,self-driving-car-using-ros,F,A
1225,self-driving-car-using-ros,F,A
1226,self-driving-car-using-ros,F,A
1227,self-driving-car-using-ros,F,A
1228,self-driving-car-using-ros,F,A
1229,self-driving-car-using-ros,F,A
1230,self-driving-car-using-ros,F,A
1231,self-driving-car-using-ros,F,A
1232,self-driving-car-using-ros,F,A
1233,self-driving-car-using-ros,F,A
1234,self-driving-car-using-ros,F,A
1235,self-driving-car-using-ros,F,A
1236,self-driving-car-using-ros,F,A
1237,self-driving-car-using-ros,F,A
1238,self-driving-car-using-ros,F,A
1239,self-driving-car-using-ros,F,A
1240,self-driving-car-using-ros,F,A
1241,self-driving-car-using-ros,F,A
1242,self-driving-car-using-ros,F,A
1243,self-driving-car-using-ros,F,A
1244,self-driving-car-using-ros,F,A
1245,self-driving-car-using-ros,F,A
1246,self-driving-car-using-ros,F,A
1247,self-driving-car-using-ros,F,A
1248,self-driving-car-using-ros,F,A
1249,self-driving-car-using-ros,F,A
1250,self-driving-car-using-ros,F,A
1251,self-driving-car-using-ros,F,A
1252,self-driving-car-using-ros,F,A
1253,self-driving-car-using-ros,F,A
1254,self-driving-car-using-ros,F,A
1255,self-driving-car-using-ros,F,A
1256,self-driving-car-using-ros,F,A
1257,self-driving-car-using-ros,F,A
1258,self-driving-car-using-ros,F,A
1259,self-driving-car-using-ros,F,A
1260,self-driving-car-using-ros,F,A
1261,self-driving-car-using-ros,F,A
1262,self-driving-car-using-ros,F,A
1263,self-driving-car-using-ros,F,A
1264,self-driving-car-using-ros,F,A
1265,self-driving-car-using-ros,F,A
1266,self-driving-car-using-ros,F,A
1267,self-driving-car-using-ros,F,A
1268,self-driving-car-using-ros,F,A
1269,self-driving-car-using-ros,F,A
1270,self-driving-car-using-ros,F,A
1271,self-driving-car-using-ros,F,A
1272,self-driving-car-using-ros,F,A
1273,self-driving-car-using-ros,F,A
1274,self-driving-car-using-ros,F,A
1275,self-driving-car-using-ros,F,A
1276,self-driving-car-using-ros,F,A
1277,self-driving-car-using-ros,F,A
1278,self-driving-car-using-ros,F,A
1279,self-driving-car-using-ros,F,A
